text_tokens;tags
['@AlexStraits', '@jabiloto', '@es_INE', '@marianorajoy', 'ha', 'ha', 'jajaja', 'jajajajaja', 'pero', 'en', 'que', 'país', 'vives', '?', 'Vives', 'en', 'una', 'burbuja', 'y', 'solo', 'lees', 'ACB', ',', 'no', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
['@rosadiezupyd', '@Herzogoff', 'Encuesta', 'en', 'Madrid', ',', 'donde', 'mejor', 'resultado', 'sacáis', 'siempre', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'jYWPPuGOSL'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PPopular', '.', '.', '.', 'Lo', 'dicho', ':', 'el', 'PP', 'es', 'el', 'partido', 'del', 'funéreo', '.', 'Porque', 'para', 'escribir', 'estas', 'cosas', '.', '.', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Hemos', 'defendido', 'a', 'los', 'madrileños', 'como', 'nadie', 'antes', '.', 'Ahora', 'cambiaremos', '*Madrid', 'http', ':', '/', '/', 't', '.', 'co', '/', 'pQWoNhgviR', '@UPyD', '*Libres', 'http', ':', '/', '/', 't', '.', 'co', '/', '9S1xPwU1Ia'];[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PSOE', '@sanchezcastejon', 'El', 'PP', 'es', 'un', 'PARTIDO', 'CORRUPTO', 'en', 'DESCOMPOSICION', 'Solo', 'faltan', 'PENAS', 'EJEMPLARES', 'y', 'q', 'hablen', 'BARCENAS', ',', 'RATO', ',', 'BLESA', ',', 'MATAS'];[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Kelpie71', '@anguitista', '@Susana_Vila', '@agarzon', '.', 'El', 'marxismo', 'de', 'los', 'dirigentes', 'de', 'IUCM', '.', 'Aki', 'yo', 'huelo', 'otros', 'intereses', '.', 'Me', 'despido'];[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'presidente', 'de', 'nuevo', 'ya', ',', 'otra', 'noche', 'como', 'aquella', '<', '1'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Del', 'error', 'de', '@sanchezcastejon', 'se', 'ha', 'hablado', 'en', 'los', 'medios', '.', '.', '.', '¿', 'q', 'pasa', 'con', 'el', 'de', '@mdcospedal', '?', 'Uno', 'es', 'gracioso', ',', 'el', 'otro', 'es', '.', '.', '.', '.', '.', 'aberrante'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@jezquerra17', 'Aquí', 'tienes', 'el', 'resumen', 'de', 'lo', 'dicho', 'por', '@ramonmarcos', '(', '@UPyD', ')', 'en', 'el', 'debate', 'sanitario', 'de', 'ayer', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'okD1M0W8lk'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@rosadiezupyd', 'ETA', 'es', 'responsable', 'del', 'asesinato', 'de', '11', 'niños', ',', 'perpetró', '191', '', 'asesinatos', 'colectivos', '', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'HSmDSL108j'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['En', '@CiudadanosCs', 'habeis', 'dicho', 'cosas', 'buenas', 'en', 'vuestro', 'programa', 'económico', ',', 'pero', 'habeís', 'fallado', 'en', 'lo', 'de', 'subir', 'el', 'IVA', 'de', 'los', 'productos', 'basicos'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['@CiudadanosCs', '@Albert_Rivera', 'España', 'la', 'debe', 'gobernar', 'un', 'partido', 'sin', 'corruptos', 'y', 'sin', 'cuentas', 'en', 'paraísos', 'fiscales', ',', 'cosas', 'q', 'ustedes', 'no', 'cumplen'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
['En', 'el', '@PPopular', 'están', 'tan', 'escandalizados', 'con', 'el', 'tema', 'de', 'las', 'tarjetas', 'Black', 'que', 'se', 'dedican', 'a', 'recolocar', 'a', 'los', 'imputados'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@loprimi1', '@CiudadanosCs', '@Albert_Rivera', 'Tranquila', 'Ciudsdans', 'te', 'quitará', 'los', '110', '\x80'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
['Hacienda', 'asegura', 'que', 'Anticorrupción', 'no', 'quiso', 'actuar', 'contra', 'Rato', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Acs9EEm0SS', '@UPyD', '@Herzogoff'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', ',', 'secretario', 'general', 'del', 'Partido', '', 'Socialisto', '', ':', '«', 'Ustedes', ',', 'miembros', 'y', 'miembras', '.', '.', '.', 'Permítanme', 'la', 'broma', '»', 'http', ':', '/', '/', 't', '.', 'co', '/', '1bPIg1knjc'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'y', 'ante', 'todo', 'y', 'sobre', 'todo', 'que', 'DIMITAS', 'TU', ',', 'LA', 'SECR', 'GRAL', 'DEL', '@PSOE', '@_susanadiaz', 'Y', 'DISOLVÁIS', 'EL', 'CHIRINGUITO', 'ANDALUZ', '!', '!', '!', '!'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@alquimistaast', 'Ah', ',', 'por', 'cierto', 'te', 'olvidas', 'de', '', 'empresarios', 'modelo', '', 'como', 'Díaz', 'Ferrán', ',', 'Arturito', 'y', 'semejantes', '.', 'Uno', '-', '>', '@javierjuantur', '@ppopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@rosadiezupyd', 'estáis', 'dando', 'mucha', 'vergüenza', 'con', 'los', 'ataques', 'populistas', 'en', 'plan', 'Potemos', 'a', 'C', ', 's', '.', 'Con', 'lo', 'grandes', 'que', 'habéis', 'sido', 'y', 'al', 'final', 'esto', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@ExCiudadano_', 'Quien', 'quita', 'y', 'pone', 'no', 'son', 'las', 'élites', 'ni', 'el', 'IBEX11', ',', 'es', 'la', 'ilusión', 'ciudadana', 'en', 'las', 'urnas', '.', 'Ej', '.', '@UPyD', '.', '.', '.', '@GmezMatas_P', '@_infoLibre'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AntonioMaestre', '@maxpradera', '@CiudadanosCs', 'joder', 'el', 'Paí', 's', 'que', 'pena', 'da', ',', 'en', 'lo', 'que', 'se', 'ha', 'convertido', '.', 'Pero', 'con', 'no', 'comprarlo', 'no', 'pasa', 'nada', '.'];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Un', 'sondeo', 'da', 'a', 'Ángel', 'Gabilondo', '@psmadrid', '@PSOE', '6', 'escaños', 'menos', 'que', 'a', 'Tomás', 'Gómez', 'http', ':', '/', '/', 't', '.', 'co', '/', 'BTxmLC861y'];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@es_INE', '@marianorajoy', 'esto', 'no', 'es', 'xq', 'x', 'ley', ',', 'tras', '1', 'años', 'de', 'trabajo', 'te', 'obliga', 'a', 'hacer', 'al', 'trabajador', 'indefinido', '?', 'Solo', 'en', 'el', 'nombre', ',', 'no', '?'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@GonzaloMonedero', 'Muchas', 'gracias', ':', ')', '@upydvillalba', '@UPyD'];[1, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'Y', 'a', 'los', 'catalanes', ',', 'que', 'hoy', 'es', 'Sant', 'Jordi', 'y', 'el', 'día', 'de', 'la', 'Rosa'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PPopular', '@odradek1', '@Qvixote1011', 'Es', 'posible', 'que', 'no', 'conozcáis', 'otro', 'libro', '.', 'Fuera', 'la', 'mafia', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PedroFresco', '@cmgorriaran', 'Cada', 'vez', 'que', 'en', '@CiudadanosCs', 'hablan', 'de', 'economía', 'van', 'sembrando', 'más', 'dudas', 'sobre', 'la', 'conveniencia', 'de', 'votarles', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Parados', 'q', 'votan', 'al', '@PPopular', 'q', 'tios', '+', 'grandes', '!', '!', '!'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', '@_PabloFdez_', '@PodemosEdiUK', 'En', 'Escocia', 'y', 'en', 'UK', 'hay', 'muchos', 'exiliados', 'venezolanos', '¿', 'por', 'que', 'no', 'los', 'llaman', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
['¿', 'Por', 'qué', 'será', 'que', 'no', 'me', 'sorprende', 'que', 'diputados', 'del', '@PPopular', 'cobren', 'de', 'una', 'constructora', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
['@rosadiezupyd', 'Obviedades', 'de', '0', ',', '60', 'Las', 'traigo', 'baratas', 'oiga', '!', 'Que', 'me', 'las', 'quitan', 'de', 'las', 'manos', '!'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Decencia', ',', 'independencia', ',', 'consenso', 'y', 'lucha', 'x', 'el', 'progreso', '(', 'para', 'mejorar', 'la', 'vida', 'd', 'la', 'gente', ')', '*soluciones', '@UPyD', '*LIBRES', 'https', ':', '/', '/', 't', '.', 'co', '/', '1ubkQYMVeB'];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@angelcapon', 'Los', 'libros', 'de', '@Albert_Rivera', 'tienen', 'contenido', 'interesante'];[0, 0, 0, 0, 1, 0, 0, 0]
['A', 'FAVOR', 'SUBVENCIONES', 'PÚBLICAS', '.', '@PPopular', '@ahorapodemos', '@PSOE', '@iunida', '@CiudadanosCs', 'QUE', 'SE', 'FINANCIEN', 'SIN', 'TÚ', 'DINERO', '.', '@vox_es', '*yoVOX'];[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Y', 'las', 'cuentas', 'del', 'partido', '?', 'Estáis', 'preparados', 'para', 'enseñarlas', '?', '@CiudadanosCs', '@Albert_Rivera', 'http', ':', '/', '/', 't', '.', 'co', '/', 'ZavBiwedqG'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', '@PPopular', 'se', 'quiere', 'destruir', 'a', 'sí', 'mismo', 'y', 'vaya', 'que', 'lo', 'va', 'a', 'conseguir', 'http', ':', '/', '/', 't', '.', 'co', '/', 'U1qdMy6Oza'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@olgavilasantos', 'Ojalá', 'hayamos', 'aprendido', '.', 'JAMÁS', '.', 'Nunca', 'JAMÁS', 'otra', 'mayoría', 'absoluta', '.', 'NUNCA', '.', '@alquimistaast', '@javierjuantur', '@ppopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['La', 'ilegalidad', 'no', 'es', 'el', 'tema', ',', 'ya', 'hacen', 'las', 'leyes', 'a', 'su', 'medida', '.', 'La', 'cuestión', 'es', 'la', 'ética', '.', 'Son', 'unos', 'insultantes', 'indolentes', '.', 'Mafia', '@PPopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@1periko67', '@loqveoenlcamino', '@UPyD', '¿', 'Sólo', 'la', 'corrupción', 'del', 'PP', '?', '¿', 'La', 'de', 'CIU', 'y', 'PSOE', 'es', 'corrupción', 'buena', '?'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'Fórmula', 'de', 'recuperación', 'económica', 'y', 'laboral', '.', 'Subida', 'de', 'salarios', ',', 'bajada', 'de', 'precios', ',', 'recorte', 'del', 'margen', 'de', 'beneficios', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Pide', 'a', '@marianorajoy', 'y', '@GPPopular', 'q', 'retiren', 'reforma', 'de', 'ley', 'del', '*aborto', 'YA', '!', 'https', ':', '/', '/', 't', '.', 'co', '/', 'ymfrpBdTFO', 'vía', '@amnistiaespana'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sarrucha', '@AlexStraits', '@es_INE', '@marianorajoy', 'casi', '11', '%', 'de', 'paro', 'y', 'a', 'mi', 'me', 'da', 'igual', 'que', 'parte', 'de', 'culpa', 'tiene', 'cada', 'uno', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', '@PPopular', 'podéis', 'leer', 'y', 'firmar', 'el', 'manifiesto', 'de', 'esta', '*CandidaturaSostenible', 'aquí', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'MDtwTFpK1M'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Noches', 'de', 'hotel', 'que', 'no', 'bajan', 'de', '100', '\x80', 'diarios', '.', '.', 'La', 'alcaldía', 'valenciana', '(', '@PPopular', ')', 'gasta', '178', '.', '000', 'en', 'viajes', 'y', 'comidas', '', '*ps1011uv'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]
['Ha', 'venido', 'también', 'un', 'clon', 'de', '@Pablo_Iglesias', '_', 'con', 'su', 'coleta', 'y', 'una', 'con', 'un', '*MoñoDeLaDroga', 'a', 'ver', 'a', '@jaimecamachog', 'http', ':', '/', '/', 't', '.', 'co', '/', '6n1yZ7xMp0'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CiutadansCs', '@CiudadanosCs', '@Albert_Rivera', 'en', 'castellano', 'sinvergüenzas'];[1, 1, 1, 0, 0, 0]
['@sanchezcastejon', 'alias', 'Pedro', 'Sanchez', ',', 'se', 'pierde', 'en', 'Washington', ',', 'se', 'equivoca', 'de', 'botón', 'y', 'dice', 'que', 'el', 'sevillano', 'Antonio', 'Machado', 'es', 'soriano', '.'];[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
['@Albert_Rivera', 'por', 'el', 'Norte', 'ni', 'te', 'vemos', '?', '?'];[1, 0, 0, 0, 0, 0, 0, 0, 0]
['@PaquiVicente', '@PPopular', '@PPRMurcia', '@bernabepaco', '@JCR_juancarlos', 'no', 'caerá', 'esa', 'breva'];[0, 1, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', 'pues', 'aunque', 'parezca', 'increíble', ',', 'han', 'vivido', 'a', 'costa', 'de', 'las', 'minorías', '.', 'Las', 'mayorías', 'les', 'votaban', 'o', 'se', 'quedaban', 'en', 'casa', ':', ', '(', '@UPyD'];[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Dignidad', 'y', 'Justicia', 'acusa', 'a', '@UPyD', 'de', '', 'hacer', 'política', 'sucia', '', 'por', 'presentar', 'su', 'propio', 'texto', 'sobre', 'ETA', 'en', 'el', 'Congreso', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['¿', 'Se', 'compromete', '@sanchezcastejon', '@PSOE', 'con', 'una', '*CandidaturaSostenible', '?', 'http', ':', '/', '/', 't', '.', 'co', '/', 'MDtwTFpK1M', 'http', ':', '/', '/', 't', '.', 'co', '/', 'vi811m1wB0'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ramonmarcos', '@UPyD', ':', 'Queremos', 'analizar', 'todos', 'los', 'contratos', ',', 'reordenar', 'el', 'sistema', 'sanitari', 'o', ',', 'contando', 'con', 'los', 'profesionales', '*ramonmarcos1011'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
['.', '@rosadiezupyd', 'lamenta', 'que', 'el', '', 'poco', 'empleo', '', 'que', 'se', 'crea', 'sea', 'de', 'mala', 'calidad', 'y', 'aseguea', 'q', 'el', 'paro', 'es', 'un', '', 'drama', '', '@UPyD', 'http', ':', '/', '/', 't', '.', 'co', '/', 'CMgsSXpvz9'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['En', 'el', 'trabajo', ':', '-', 'Siempre', 'he', 'votado', '@PPopular', ',', 'pero', 'ahora', 'estoy', 'pensando', 'votar', '@CiudadanosCs', '-', '¿', 'Sabes', 'q', 'proponen', '?', '-', 'No', ',', 'pero', 'lo', 'de', '+', 'es', 'Venezuela'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['', '@Albert_Rivera', 'ordena', 'a', '@CiudadanosCs', 'no', 'entrar', 'en', 'gobiernos', 'de', 'coalición', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'XzdnYbcueB', 'vía', '@lasprovincias', 'http', ':', '/', '/', 't', '.', 'co', '/', 'qMW1RKe1wP'];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Recorrido', 'del', '@PSOE', 'con', '@luistudanca', ',', 'hacia', 'el', '*Monolito', 'de', '*VillalarDeLosComuneros', '*Villalar1011', '*TUdancaPresidente', 'http', ':', '/', '/', 't', '.', 'co', '/', '1sbahfPSbO'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Marta', 'Saavedra', 'del', '@PSOE', 'de', 'Las', 'Palmas', 've', 'aceptable', 'que', 'hombres', 'inocentes', 'vayan', 'al', 'calabozo', '@martasaavedraD', '*EXISTEN', 'http', ':', '/', '/', 't', '.', 'co', '/', 'OypxdQzax7'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*HechosNoPalabras', '@UPyD', 'ha', 'reclamado', 'una', 'Ley', 'contra', 'el', 'maltrato', 'anima', 'l', ',', 'y', 'endurecer', 'sanciones', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Lx19hIwfiN', 'http', ':', '/', '/', 't', '.', 'co', '/', 'cOy6rCS71r'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Noticias11horas', 'Los', 'bancos', 'no', 'le', 'prestan', 'dinero', 'a', '@UPyD', '(', 'EL', 'PAÍS', '16', '/', 'EL', 'MUNDO', '11', ')'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@rosadiezupyd', ':', '', 'Todos', 'pasteleaban', ',', 'pero', 'UPyD', 'no', ':', 'con', 'nosotros', ',', 'los', 'corruptos', 'lo', 'pasan', 'peor', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rnG1Zm88wL'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Albert_Rivera', '@CiudadanosCs', 'QUE', 'ESPEREN', 'PARA', 'COMPRARLOS', 'CUANDO', 'BAJE', 'EL', 'IVA', 'CULTURAL', ',', 'DESPUÉS', 'YA', 'NO', 'PODRÁN', 'COMPRAR', 'PAN', 'Y', 'LECHE', '.', 'LAMENTABLE', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Feliz', 'Sant', 'Jordi', 'a', 'mis', 'amigas', 'y', 'amigos', 'naranja', 's', '.', '@CiudadanosCs', 'http', ':', '/', '/', 't', '.', 'co', '/', '11pyF1WBG7'];[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['No', 'más', 'muertes', 'en', 'el', '*Mediterráneo', '@JunckerEU', '@marianorajoy', '*nomásmuertes', 'https', ':', '/', '/', 't', '.', 'co', '/', '010MfUBD1n', 'vía', '@change_es'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Recorrido', 'del', '@PSOE', 'con', '@luistudanca', ',', 'hacia', 'el', '*Monolito', 'de', '*VillalarDeLosComuneros', '*Villalar1011', '*TUdancaPresidente', 'http', ':', '/', '/', 't', '.', 'co', '/', '1YtuwHpESg'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Os', 'veo', 'a', 'muchos', 'confundidos', 'con', '@CiudadanosCs', 'Os', 'mola', 'el', 'abort', 'o', '?', 'Yo', 'creo', 'que', 'no', 'https', ':', '/', '/', 't', '.', 'co', '/', 'FlAryeAtQU', 'http', ':', '/', '/', 't', '.', 'co', '/', 'WcHkEcAx61'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ABiondini', '@rosadiezupyd', ',', 'CUANDO', 'SE', 'HARÁ', 'JUSTICIA', 'CON', 'LAS', '1', '.', '000', 'FAMILIAS', 'ESTAFADAS', 'Y', 'ROBADAS', 'POR', 'LOS', 'RUIZ', 'MATEOS', 'RIVERO', 'SÁNCHEZ', 'ROMATE', '.', '.', '.', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Ceadac', 'en', 'el', 'nº111', 'de', 'la', '@Revista60ymas', '(', '@Imserso', ')', 'con', 'motivo', 'de', 'la', 'visita', 'del', 'ministro', 'de', 'Sanidad', '@AlfonsoAlonsoPP', 'http', ':', '/', '/', 't', '.', 'co', '/', 'q7PEJNHpFl'];[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PPopular', 'No', 'está', 'mal', ':', 'cambio', 'indefinido', 'jornada', 'completa', 'por', 'tres', 'temporales', 'a', 'tiempo', 'parcial', '.', 'Así', 'sale', 'seguro', 'la', 'cuenta', '.', '*muchomorro'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Manuel', 'de', 'la', 'Rocha', '@PSOE', 'firma', 'la', 'ILP', '*NOALCOPAGOCONFISCATORIO', 'http', ':', '/', '/', 't', '.', 'co', '/', '9I6CyFUsL1'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Por', 'suerte', 'para', '@UPyD', ',', '@EnriqueCalvet', 'ya', 'no', 'es', 'diputado', 'nuestro', ',', ')', '@CamaraCeuta', '@guardiacivil'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Visitamos', 'el', 'Mercado', 'de', 'As', 'Conchiñas', 'con', '@sanchezcastejon', '@marbarcon', '@jrgomezbesteiro', 'http', ':', '/', '/', 't', '.', 'co', '/', 'JmqM11XAia'];[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', 'gobierno', 'del', '@PPopular', 'permite', 'vender', 'tabaco', 'y', 'chuches', 'en', 'los', 'bares', 'que', 'no', 'es', 'su', 'negocio', 'y', 'los', 'kioscos', 'sin', 'dar', 'empleo', '.', 'Yo', 'entre', '1', 'y', '10', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
