text_tokens;tags;polarities
['El', 'local', 'es', 'bonito', 'y', 'la', 'situación', 'inmejorable', '.'];[0, 1, 0, 0, 0, 0, 1, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'siempre', 'bien', '.'];[0, 1, 0, 0, 0];[-1, 1, -1, -1, -1]
['Si', 'te', 'toca', 'cerca', 'de', 'los', 'ventanales', 'vistas', 'de', 'lujo', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]
['Comida', 'excelente', 'asi', 'como', 'su', 'el', 'servicio', 'de', 'camarero', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Un', 'tanto', 'caótica', 'la', 'recepción', '.'];[0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, 0, -1]
['En', 'cuanto', 'a', 'la', 'carta', ',', 'el', 'tartar', 'de', 'lubina', ',', 'supremo', 'así', 'como', 'sus', 'postres', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1]
['Óptimo', 'en', 'la', 'calidad', 'del', 'producto', 'y', 'su', 'elaboración', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
['Homogeneidad', 'imbatible', '.'];[1, 0, 0];[1, -1, -1]
['Buen', 'reestaurante', ',', 'buena', 'calidad', 'en', 'los', 'platos', '.'];[0, 1, 0, 0, 0, 0, 0, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['El', 'único', 'defecto', 'es', 'que', 'es', 'muy', 'ruidoso', 'y', 'en', 'algunos', 'lugares', 'las', 'mesas', 'estan', 'muy', 'pegadas', 'unas', 'a', 'otras', 'y', 'creo', 'que', 'por', 'el', 'precio', 'que', 'pagas', 'podrían', 'tener', 'las', 'mesas', 'mas', 'separadas', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]
['Buenisima', 'la', 'langosta', 'a', 'la', 'plancha'];[0, 0, 1, 0, 0, 0];[-1, -1, 1, -1, -1, -1]
['Lugar', 'perfecto', '.'];[1, 0, 0];[1, -1, -1]
['Comida', 'digna', 'y', 'servicio', 'excelente', '.'];[1, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1]
['excelemte', 'cocina', 'y', 'excelente', 'servicio'];[0, 1, 0, 0, 1];[-1, 1, -1, -1, -1]
['La', 'atención', 'y', 'esmero', 'del', 'servicio', 'y', 'de', 'su', 'maitre', 'son', 'dignos', 'de', 'premio', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]
['Producto', 'y', 'cocina', 'catalana', 'y', 'marinera', 'de', 'un', 'muy', 'buen', 'nivel', 'y', 'servicio', 'excelente', '.'];[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 1, 1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]
['Un', 'restaurante', 'muy', 'homogéneo', 'y', 'que', 'nunca', 'defraudará', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['La', 'atención', 'es', 'exquisita', 'y', 'la', 'comida', '(', 'fideua', ',', 'arroces', 'y', 'entrantes', ')', 'de', 'muy', 'buena', 'calidad', '.'];[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'precio', 'lo', 'vale', 'y', 'el', 'entorno', 'más', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1]
['No', 'es', 'nada', 'barato', 'pero', 'ofrece', 'calidad', 'y', 'los', 'platos', 'están', 'bien', 'cocinados', 'y', 'con', 'elementos', 'frescos', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Buen', 'ambiente', ',', 'servicio', 'mediocre', '.'];[0, 1, 0, 1, 0, 0];[-1, 1, -1, -1, -1, -1]
['fuimos', 'a', 'cenar', 'para', 'un', 'cumpleaños', 'con', 'amigos', 'y', 'fue', 'fantastico', ',', 'un', 'buen', 'trato', 'y', 'la', 'comida', 'excelente', ',', 'sobretodo', 'el', 'solomillo', 'a', 'los', '3', 'quesos', 'y', 'la', 'cabra', 'caliente', 'sobre', 'pure', 'de', 'manzana', '...'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Calidad', '/', 'Precio', ':', 'elevado', ',', 'la', 'ubicación', 'y', 'el', 'entorno', 'muy', 'agradable', ',', 'pero', 'en', 'el', 'interior', 'hay', 'un', 'exceso', 'de', 'ruido', 'que', 'hacer', 'sentirse', 'incómodo', 'y', 'no', 'disfrutar', 'de', 'la', 'comida', ',', 'sinceramente', 'prefiero', 'otros', 'donde', 'me', 'encuentro', 'mas', 'agusto', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Un', 'lugar', 'magnífico', 'para', 'comer', 'buen', 'marisco', 'y', 'cualquiera', 'de', 'sus', 'arroces', 'o', 'suquet', ',', 'aunque', 'muy', 'recomendable', ',', 'no', 'lo', 'recomendaría', 'para', 'una', 'cena', 'íntima', 'romántica', ',', 'puesto', 'que', 'las', 'conversaciones', 'de', 'las', 'mmesas', 'vecinas', 'son', 'muy', 'animadas', ',', 'puesto', 'que', 'el', 'local', 'se', 'presta', 'a', 'ello', ',', 'y', 'el', 'ambiente', 'es', 'de', 'familias', 'o', 'grupos', 'en', 'general', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'excelente', ',', 'vistas', 'magníficas', 'y', 'excelente', 'relación', 'calidad', '-', 'precio', ',', 'siempre', 'teniendo', 'en', 'cuenta', 'que', 'la', 'calidad', 'es', 'muy', 'alta', '.'];[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['he', 'ido', 'varias', 'veces', 'pero', 'el', 'sitio', 'es', 'para', 'turistas', 'y', 'aunque', 'la', 'calidad', 'es', 'buena', 'el', 'precio', 'es', 'exagerado', 'y', 'el', 'servicio', 'deja', 'mucho', 'que', 'desear', ',', 'sobretodo', 'en', 'cuanto', 'a', 'las', 'reservas', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Me', 'parece', 'un', 'lugar', 'estupendo', ',', 'la', 'comida', 'está', 'buenisima', 'y', 'el', 'servicio', 'estupendo', ',', 'dignos', 'de', 'admirar', '.'];[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['un', 'lugar', 'para', 'ir', 'con', 'alguien', 'especial', '(', 'como', 'fuí', 'yo', '..)'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Estuve', 'de', 'nuevo', 'en', 'el', 'Restaurante', 'Barceloneta', 'y', 'pude', 'disfrutar', 'otra', 'vez', 'de', 'una', 'comida', 'excelente', ':'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]
['Unos', 'entrantes', 'magníficos', ':', 'Buñuelos', 'de', 'Bacalao', ',', 'Revuelto', 'de', 'ceps', 'con', 'butifarra', 'y', 'gambas', 'al', 'ajillo', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1]
['De', 'postres', 'el', 'magnífico', 'Tiramisú', 'y', 'un', 'Queso', 'Gallego', 'de', 'Tetilla', 'con', 'Dulce', 'de', 'Membrillo', '.'];[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'producto', 'de', 'primera', ',', 'la', 'elaboración', 'excelente', 'y', 'el', 'servicio', 'impecable', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'luz', 'natural', 'que', 'entra', 'por', 'la', 'vidriera', 'de', 'la', 'terraza', ',', 'añadida', 'a', 'la', 'decoración', 'tan', 'acogedora', 'da', 'una', 'sensación', 'de', 'bienestar', 'difícil', 'de', 'conseguir', 'en', 'otros', 'lugares', '.'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Como', 'ya', 'he', 'leído', 'en', 'algún', 'comentario', ',', 'de', 'los', 'pocos', 'sitios', 'donde', 'se', 'paga', 'lo', 'que', 'se', 'come', ',', 'y', 'se', 'come', 'bien', ',', 'muy', 'bien', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Es', 'un', 'sitio', 'fantástico', 'por', 'la', 'buena', 'calidad', 'de', 'sus', 'productos', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Los', 'arroces', 'y', 'suquets', 'inmejorables', '.'];[0, 1, 0, 1, 0, 0];[-1, 1, -1, -1, -1, -1]
['El', 'local', 'impresionante', ',', 'con', 'una', 'terraza', 'preciosa', 'con', 'vistas', 'al', 'puerto', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', ',', 'mas', 'que', 'correcto', '.'];[0, 1, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1]
['La', 'comida', ',', 'excepcional', 'para', 'mi', 'gusto', '.'];[0, 1, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1]
['Destacar', 'los', 'arroces', ',', 'la', 'caldereta', 'de', 'bogavante', ',', 'las', 'zamburiñas', 'al', 'horno', 'y', 'los', 'platos', 'de', 'picoteo', 'y', 'los', 'pescados', 'en', 'general', '.'];[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Especialmente', 'exquisitos', 'los', 'buñuelos', 'de', 'bacalao', 'y', 'el', 'arroz', 'caldoso', 'ah', 'y', 'el', 'jamón', 'de', 'vicio', '.'];[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]
['Una', 'de', 'las', 'mejores', 'paellas', 'que', 'he', 'comido', 'en', 'un', 'restaurante', 'en', 'Barcelona', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Además', 'tiene', 'una', 'terraza', 'impresionamnte', '.'];[0, 0, 0, 1, 0, 0];[-1, -1, -1, 1, -1, -1]
['Posiblemente', 'el', 'restaurante', 'con', 'la', 'mejor', 'terraza', 'de', 'Barcelona', ',', 'con', 'vistas', 'al', 'mar', 'y', 'una', 'comida', 'estupenda', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'bueno', 'pero', 'poca', 'simpatía', '.'];[1, 0, 0, 0, 0, 0];[2, -1, -1, -1, -1, -1]
['Arroz', 'muy', 'bueno', 'pero', 'escasa', 'ración', '.'];[1, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1]
['Los', 'vinos', 'carísimos', '.'];[0, 1, 0, 0];[-1, 0, -1, -1]
['Mesa', 'interior', 'sin', 'vistas', '.'];[1, 0, 0, 0, 0];[0, -1, -1, -1, -1]
['restaurante', 'de', 'lujo', 'autentico', ',', 'con', 'un', 'pianista', 'muy', 'ameno', 'que', 'te', 'hace', 'pasar', 'una', 'cena', 'romantica', 'especialmente', 'si', 'vas', 'acompañado', 'de', 'alguien', 'especial', '.'];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['muy', 'buena', 'paella'];[0, 0, 1];[-1, -1, 1]
['Toda', 'la', 'comida', 'muy', 'buena', 'y', 'un', 'servicio', 'al', 'mismo', 'nivel', '.'];[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'paella', ',', 'una', 'de', 'las', 'mejores', 'de', 'la', 'ciudad', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Cenar', 'en', 'la', 'terraza', ':', 'fantastico', ',', 'el', 'servicio', ':', 'excelente', ',', 'la', 'comida', ':', 'fabulosa', ',', 'el', 'precio', ':', 'bueno', ',', 'pelín', 'caro', ',', 'pero', 'vale', 'la', 'pena', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['<+>', 'La', 'excelencia', 'en', 'el', 'producto', 'y', 'la', 'homogeneidad', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
['<+>', 'este', 'restaurante', 'siempre', 'es', 'excelente', '.'];[0, 0, 1, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1]
['Como', 'siempre', ',', 'no', 'decepciona', ',', 'magníficos', 'pescados', ',', 'atencion', 'extraordinaria', 'y', 'vistas', 'de', 'Barcelona', 'mientras', 'almuerzas', 'en', 'la', 'terraza', 'muy', 'bonitas'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Una', 'comida', 'deliciosa', '.'];[0, 1, 0, 0];[-1, 1, -1, -1]
['Excelente', 'arroz', 'y', 'buen', 'trato', '.'];[0, 1, 0, 0, 1, 0];[-1, 1, -1, -1, -1, -1]
['La', 'localizacion', 'es', 'muy', 'buena', '.'];[0, 1, 0, 0, 1, 0];[-1, 1, -1, -1, -1, -1]
['Si', 'tienes', 'oportunidad', 'de', 'comer', 'en', 'la', 'terraza', '...', 'un', 'plus', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
['Gran', 'clasico', 'de', 'la', 'barceloneta', 'con', 'un', 'servicio', 'inmejorable', '!!!'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1]
['Excelente', 'materia', 'prima', 'y', 'fantástico', 'marco', 'en', 'la', 'terraza', 'con', 'vistas', 'al', 'Muelle', 'de', 'España', '.'];[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'muy', 'amable', 'y', 'profesional', '.'];[1, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1]
['Solicité', 'en', 'la', 'reserva', 'terraza', 'y', 'creo', 'que', 'estuve', 'en', 'una', 'de', 'las', 'mejores', 'mesas', 'con', 'terraza', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1]
['El', 'servicio', 'muy', 'correcto', 'tanto', 'en', 'atención', 'como', 'en', 'educación', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Rapidez', 'en', 'la', 'gestión', 'del', 'pedido', 'y', 'la', 'calidad', 'acorde', 'al', 'precio', '.'];[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1]
['Quizás', 'los', 'postres', 'y', 'los', 'vinos', 'un', 'poco', 'caros', '.'];[1, 1, 1, 0, 0, 1, 0, 0, 0, 0];[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
['Zumo', 'naranja', '6', '€', 'me', 'parece', 'un', 'poco', 'exagerado', '.'];[1, 1, 1, 0, 0, 1, 0, 0, 0, 0];[0, 0, -1, -1, -1, -1, -1, -1, -1, -1]
['comimos', 'bien', ',', 'sevicio', 'amable', ',', 'tardaron', '2', 'plato', 'mucho', 'tiempo', 'y', 'no', 'me', 'gusto', 'que', 'aun', 'quedando', 'en', 'la', 'paella', 'y', 'fideua', 'mas', 'racion', ',', 'se', 'la', 'llevaron', 'sin', 'preguntar', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Solo', 'puedo', 'dar', 'un', '10', 'a', 'su', 'cocina', 'de', 'una', 'calidad', 'y', 'frescura', 'incomparable', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['la', 'única', 'pega', 'o', 'sorpresa', 'fue', 'a', 'la', 'hora', 'del', 'café', 'ya', 'que', 'me', 'sirvieron', 'el', 'mismo', 'que', 'en', 'el', 'Burger', 'King', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', 'y', 'el', 'local', 'es', 'muy', 'aceptable', ',', 'pero', 'la', 'relación', 'calidad', 'precio', 'esta', 'descompensada', '.', 'se', 'le', 'tendría', 'que', 'explicar', 'al', 'cocinero', ',', 'que', 'el', 'pulpo', 'no', 'se', 'calienta', 'en', 'el', 'microondas', 'y', 'menos', 'si', 'se', 'le', 'pone', 'el', 'pimentón', 'y', 'el', 'aceite', 'ya', 'que', 'se', 'quema', 'y', 'reseca', '.'];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['muy', 'buen', 'servicio', ',', 'incluido', 'aparca', 'coches', ',', 'esta', 'todo', 'en', 'el', 'nivel', 'de', 'calidad', 'excelente', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', 'desconoce', 'la', 'carta', 'que', 'además', 'baja', 'la', 'calidad', 'que', 'solía', 'tener', '.'];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Excelente', 'materia', 'prima', 'y', 'muy', 'buena', 'elaboración', '.'];[0, 1, 1, 0, 0, 0, 0, 0];[-1, 1, 1, -1, -1, -1, -1, -1]
['Servicio', 'atento', '.'];[1, 0, 0];[1, -1, -1]
['Los', 'platos', 'servidos', 'en', 'su', 'justo', 'momento', '.'];[0, 1, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1]
['Buena', 'cara', 'de', 'vinos', '.'];[0, 0, 0, 1, 0];[-1, -1, -1, 1, -1]
['Local', 'con', 'decoración', 'clásica', 'y', 'marinera', '.'];[1, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1]
['Lástima', 'que', 'el', 'tiempo', 'no', 'acompaño', 'para', 'disfrutar', 'de', 'su', 'agradable', 'terraza', 'con', 'vistas', 'al', 'mar'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
['Buen', 'ambiente', 'con', 'vistas', 'al', 'puerto', ',', 'estupenda', 'comida', ',', 'los', 'arroces', 'muy', 'ricos', ',', 'el', 'servicio', 'atento', 'y', 'profesional', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Calidad', 'y', 'buen', 'servicio', ',', 'son', 'los', 'adjetivos'];[0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1]
['Preparación', 'de', 'los', 'platos', ',', 'pescado', 'en', 'los', 'dos', 'casos', ',', 'correcta', 'pero', 'presentación', 'dejaba', 'mucho', 'que', 'desear', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'tan', 'atento', 'que', 'al', 'final', 'se', 'hace', 'pesado', ',', 'urgencia', 'por', 'vaciar', 'los', 'platos', 'de', 'los', 'entrantes', 'compartidos', 'queriendo', 'continuamente', 'servirnos', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['11', ':', '00', 'de', 'la', 'noche', 'cocineros', 'empiezan', 'a', 'limpiar', 'cocina', ';', 'el', 'olor', 'a', 'plancha', ',', 'pescado', 'y', 'detergente', 'invade', 'la', 'sala', '.']";[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
